시설물명,시설물구분,시설물종류,준공일,종별,위치,차기점검진단일,등급,최종점검진단일
백운지구1배수통문,하천,수문 및 통문,20131220,2종,전라북도 정읍시 소성면,20190519,A등급,20160519
보화제1배수통문,하천,수문 및 통문,20131220,2종,전라북도 정읍시 소성면,20180519,B등급,20160519
화룡지구1배수통문,하천,수문 및 통문,20131220,2종,전라북도 정읍시 소성면,20190520,A등급,20160520
원곡배수문,하천,수문 및 통문,19900102,2종,전라남도 나주시 금천면 신가리,20180314,B등급,20160314
대지 5배수통문,하천,수문 및 통문,20131127,2종,전라남도 나주시 동강면,20181223,B등급,20161223
대지 4배수통문,하천,수문 및 통문,20131127,2종,전라남도 나주시 동강면,20191223,A등급,20161223
용산 1배수통문,하천,수문 및 통문,19950601,2종,전라남도 무안군 일로읍 복룡리,20181225,B등급,20161225
두계천 제4배수통문,하천,수문 및 통문,20131106,2종,대전광역시 서구 원정동,20190820,A등급,20160820
봉성1배수문,하천,수문 및 통문,19921230,2종,경기도 김포시 하성면 봉성리,20170626,B등급,20150626
함평1지구나빌레초원유출수문,하천,수문 및 통문,20111231,2종,전라남도 함평군 함평읍 진양리,20180305,A등급,20150305
해창1배수문,하천,수문 및 통문,20131218,2종,경기도 평택시 고덕면 해창리,20190516,A등급,20160516
석봉1배수문,하천,수문 및 통문,20131218,2종,경기도 평택시 팽성읍 원정리,20190511,A등급,20160511
몽강 2배수통문,하천,수문 및 통문,19950601,2종,전라남도 무안군 몽탄면 몽강리,20171222,B등급,20151222
금송 1배수통문,하천,수문 및 통문,19950601,2종,전라남도 함평군 학교면 금송리,20181223,B등급,20161223
화동 배수통문,하천,수문 및 통문,19950601,2종,전라남도 나주시 다시면 죽산리,20190118,B등급,20170118
송월 2배수통문,하천,수문 및 통문,19950601,2종,전라남도 나주시 송월동,20190118,B등급,20170118
나불 3배수통문,하천,수문 및 통문,19950601,2종,전라남도 영암군 삼호읍 나불리,20181225,C등급,20161225
나불 2배수통문,하천,수문 및 통문,19950601,2종,전라남도 영암군 삼호읍 나불리,20181225,B등급,20161225
나불 1배수통문,하천,수문 및 통문,19950601,2종,전라남도 영암군 삼호읍 산호리,20181225,B등급,20161225
남석제2호배수문,하천,수문 및 통문,20110102,2종,전라남도 나주시 남평읍 남석리,20190618,B등급,20170618
금산배수문,하천,수문 및 통문,19871231,2종,경상북도 칠곡군 왜관읍 금산리,20180516,B등급,20160516
마애 제2배수문,하천,수문 및 통문,19791230,2종,경상북도 안동시 풍산읍 마애리,20170722,B등급,20150722
강정1배수문,하천,수문 및 통문,20000101,2종,경상북도 고령군 성산면 박곡리,20170806,B등급,20150806
방동2호 배수문,하천,수문 및 통문,19761231,2종,전라북도 남원시 대강면 신덕리,20190628,B등급,20170628
신덕6호 배수문,하천,수문 및 통문,19761231,2종,전라북도 남원시 대강면 생암리,20190628,B등급,20170628
포남 제1배수문,하천,수문 및 통문,20131031,2종,경상북도 칠곡군 석적읍 포남리,20170707,B등급,20150707
흥호제1배수문,하천,수문 및 통문,19990101,2종,강원도 원주시 부론면 흥호리,20180412,B등급,20160412
석탄1배수문,하천,수문 및 통문,20001231,2종,경기도 김포시 하성면 석탄리,20171225,B등급,20151225
마근포배수문,하천,수문 및 통문,19941230,2종,경기도 김포시 하성면 마근포리,20171222,A등급,20141222
궁기 제1배수문,하천,수문 및 통문,19931231,2종,경상북도 구미시 도개면 궁기리,20200604,A등급,20170604
광명 11호 수문,하천,수문 및 통문,19880521,2종,경기도 광명시 광명6동,20190622,A등급,20160622
송산2호배수문,하천,수문 및 통문,19760102,2종,전라남도 나주시 문평면 안곡리,20180314,B등급,20160314
석봉2배수문,하천,수문 및 통문,20131218,2종,경기도 평택시 팽성읍 원정리,20180511,B등급,20160511
조야게이트수문,하천,수문 및 통문,20121016,1종,대구광역시 북구 조야동,20180717,A등급,20150717
조야 슬라이딩게이트,하천,수문 및 통문,20121016,1종,대구광역시 북구 조야동,20180717,A등급,20150717
봉곡4배수통문,하천,수문 및 통문,19951215,2종,충청북도 영동군 양산면 봉곡리,20181223,B등급,20161223
양천1호 배수문,하천,수문 및 통문,19881231,2종,전라남도 구례군 간전면 운천리,20190628,B등급,20170628
도통제2배수문,하천,수문 및 통문,19880101,2종,전라북도 남원시 죽항동,20180620,B등급,20160620
죽항제4배수문,하천,수문 및 통문,19910101,2종,전라북도 남원시 쌍교동,20190218,B등급,20170218
정동1방수문,하천,수문 및 통문,19961230,2종,충청남도 부여군 부여읍 정동리,20181223,B등급,20161223
봉성2배수문,하천,수문 및 통문,20001231,2종,경기도 김포시 양촌읍 누산리,20171225,B등급,20151225
신곡배수문,하천,수문 및 통문,20001231,2종,경기도 김포시 고촌읍 신곡리,20180926,B등급,20160926
오사2 배수문,하천,수문 및 통문,19911231,2종,경상북도 고령군 개진면 구곡리,20170806,C등급,20150806
풍천2배수문,하천,수문 및 통문,19791231,2종,경상북도 안동시 풍천면 광덕리,20170720,B등급,20150720
간문1호 배수문,하천,수문 및 통문,19881231,2종,전라남도 구례군 간전면 간문리,20190628,B등급,20170628
중포 2배수통문,하천,수문 및 통문,19950601,2종,전라남도 나주시 공산면 중포리,20171222,B등급,20151222
덕음 3배수통문,하천,수문 및 통문,19950601,2종,전라남도 나주시 공산면 신곡리,20181223,C등급,20161223
송죽 배수통문,하천,수문 및 통문,19950601,2종,전라남도 나주시 왕곡면 송죽리,20171108,A등급,20141108
영산2 배수통문,하천,수문 및 통문,19950601,2종,전라남도 나주시 영산동,20190118,C등급,20170118
영산1 배수통문,하천,수문 및 통문,19950601,2종,전라남도 나주시 영산동,20190118,B등급,20170118
영산3 배수통문,하천,수문 및 통문,19950601,2종,전라남도 나주시 영산동,20171108,A등급,20141108
오강 배수통문,하천,수문 및 통문,19950601,2종,전라남도 나주시 금천면 오강리,20181223,B등급,20161223
단호4배수문,하천,수문 및 통문,20120626,2종,경상북도 안동시 남후면 단호리,20170707,B등급,20150707
좌안2제2배수통문,하천,수문 및 통문,20140120,2종,경기도 이천시 대월면 구시리,20170120,보통,20161223
왕신제1배수통문,하천,수문 및 통문,20130628,2종,경상북도 경주시 강동면 국당리,20200515,A등급,20170515
대원지구 2공구 제1배수통문,하천,수문 및 통문,20131217,2종,경기도 파주시 조리읍 대원리,20191215,A등급,20161215
전류3배수문,하천,수문 및 통문,20001231,2종,경기도 김포시 하성면 전류리,20171225,B등급,20151225
신평제 배수문,하천,수문 및 통문,20130412,2종,전라북도 남원시 송동면 두신리,20190218,B등급,20170218
경서제2배수문,하천,수문 및 통문,20121031,1종,인천광역시 서구 백석동,20171221,B등급,20151221
소학2배수통문,하천,수문 및 통문,20011230,2종,충청남도 공주시 소학동,20170919,B등급,20150919
옥곤배수통문,하천,수문 및 통문,19980520,2종,전라북도 군산시 나포면 옥곤리,20170919,B등급,20150919
용두배수문,하천,수문 및 통문,19970101,2종,전라북도 익산시 용안면,20170919,C등급,20150919
구산 4배수통문,하천,수문 및 통문,19950601,2종,전라남도 영암군 시종면 신학리,20171225,D등급,20161225
연화 4배수통문,하천,수문 및 통문,19550601,2종,전라남도 나주시 동강면 장동리,20181223,C등급,20161223
동강 배수통문,하천,수문 및 통문,19950601,2종,전라남도 나주시 동강면 장동리,20171223,D등급,20161223
목감천1-2호 수문,하천,수문 및 통문,20130830,2종,서울특별시 구로구 천왕동,20190808,A등급,20160808
봉황제2배수문,하천,수문 및 통문,20030516,2종,충청북도 충주시 가금면 가흥리,20180823,B등급,20160823
나성배수통문,하천,수문 및 통문,19951215,2종,세종특별자치시  연기면 세종리,20181223,B등급,20161223
귀석1호 배수문,하천,수문 및 통문,19921231,2종,전라북도 남원시 금지면 귀석리,20190628,B등급,20170628
인동2수문,하천,수문 및 통문,20120914,2종,경상북도 경주시 강동면 인동리,20180705,B등급,20160705
옥관제2배수문,하천,수문 및 통문,19931231,2종,경상북도 구미시 옥성면 옥관리,20190604,B등급,20170604
운산 2배수통문,하천,수문 및 통문,19950601,2종,전라남도 나주시 동강면 운산리,20181223,C등급,20161223
중포 1배수통문,하천,수문 및 통문,19950601,2종,전라남도 나주시 공산면 가송리,20181223,B등급,20161223
흥호제2배수문,하천,수문 및 통문,19991221,2종,강원도 원주시 부론면 흥호리,20190823,A등급,20160823
대원지구 2공구 제2배수통문,하천,수문 및 통문,20131217,2종,경기도 파주시 조리읍 대원리,20191215,A등급,20161215
대원지구 2공구 제3배수통문,하천,수문 및 통문,20131217,2종,경기도 파주시 조리읍 능안리,20181215,B등급,20161215
이문배수문(이문3수문),하천,수문 및 통문,20081231,2종,전라남도 함평군 나산면 삼축리,20170831,B등급,20150831
신덕5호 배수문,하천,수문 및 통문,19761231,2종,전라북도 남원시 대강면 신덕리,20190628,B등급,20170628
생암6호 배수문,하천,수문 및 통문,19761231,2종,전라북도 남원시 대강면 생암리,20190628,B등급,20170628
양동1수문,하천,수문 및 통문,20130628,2종,경상북도 경주시 강동면 양동리,20160628,양호,20170623
흥호제3배수문,하천,수문 및 통문,19991221,2종,강원도 원주시 부론면 흥호리,20190823,A등급,20160823
후평3배수문,하천,수문 및 통문,19951231,2종,경기도 김포시 하성면,20171222,A등급,20141222
누산대배수문,하천,수문 및 통문,20001231,2종,경기도 김포시 양촌읍 누산리,20171225,B등급,20151225
산호 3배수통문,하천,수문 및 통문,19950601,2종,전라남도 영암군 삼호읍 산호리,20181225,B등급,20161225
산호 2배수통문,하천,수문 및 통문,19950601,2종,전라남도 영암군 삼호읍 산호리,20171225,D등급,20161225
동호 3배수통문,하천,수문 및 통문,19950601,2종,전라남도 영암군 삼호읍 산호리,20181225,B등급,20161225
태백 배수통문,하천,수문 및 통문,19950601,2종,전라남도 영암군 서호면 태백리,20181225,B등급,20161225
덕목1배수문,하천,수문 및 통문,20061216,2종,경기도 평택시 현덕면 덕목리,20190511,A등급,20160511
원봉2배수통문,하천,수문 및 통문,20021126,2종,세종특별자치시  금남면 원봉리,20170919,B등급,20150919
오동2배수통문,하천,수문 및 통문,20020720,2종,충청남도 공주시 우성면 오동리,20170919,B등급,20150919
죽암 제5배수문,하천,수문 및 통문,19951231,2종,경상북도 상주시 중동면 죽암리,20180620,B등급,20160620
문곡2배수문,하천,수문 및 통문,20131218,2종,경기도 평택시 고덕면 동청리,20180516,B등급,20160516
동청2배수문,하천,수문 및 통문,20131218,2종,경기도 평택시 고덕면 동청리,20180516,B등급,20160516
양화1제배수통문,하천,수문 및 통문,19910320,2종,충청남도 부여군 양화면 시음리,20180919,A등급,20150919
무릉3배수통문,하천,수문 및 통문,19951230,2종,충청남도 공주시 무릉동,20181223,B등급,20161223
양화2제배수통문,하천,수문 및 통문,20120617,2종,충청남도 부여군 양화면 내성리,20180919,A등급,20150919
무릉2배수통문,하천,수문 및 통문,19951230,2종,충청남도 공주시 무릉동,20181223,B등급,20161223
금월 6배수통문(우안),하천,수문 및 통문,20081220,2종,전라남도 담양군 담양읍 금월리,20171223,A등급,20141223
삼지 4배수통문 (좌안),하천,수문 및 통문,20090620,2종,전라남도 담양군 봉산면 삼지리,20180620,B등급,20160620
천변 배수통문(좌안),하천,수문 및 통문,20081220,2종,전라남도 담양군 담양읍 금월리,20181223,C등급,20161223
태목 배수통문,하천,수문 및 통문,20051020,2종,전라남도 담양군 대전면 강의리,20181223,B등급,20161223
견동4배수문,하천,수문 및 통문,19880501,2종,충청남도 공주시 탄천면 견동리,20170919,B등급,20150919
백학12 배수문,하천,수문 및 통문,20021231,2종,경기도 연천군 백학면 노곡리,20190713,B등급,20170713
